time,x_c,x_c_dot,gamma,gamma_dot
7.607607607607608458e+00,9.783567758993200414e+00,1.441510736059999465e+00,-5.963814063092724629e-04,-3.464838394204756435e-04
7.707707707707708522e+00,9.927859396855390983e+00,1.441436210315935940e+00,-6.188630247627495634e-04,-1.137527613029902306e-04
7.807807807807808587e+00,1.007214357502290980e+01,1.441361997533214812e+00,-6.201736464924234105e-04,7.843332332354516906e-05
7.907907907907908651e+00,1.021642043048762893e+01,1.441290115687177797e+00,-6.043453646509624761e-04,2.311423812807175194e-04
8.008008008008008716e+00,1.036069027371605245e+01,1.441222051607493393e+00,-5.751132624844812339e-04,3.483748172553908931e-04
8.108108108108108780e+00,1.050495354584252361e+01,1.441158974123922354e+00,-5.358462385623548535e-04,4.324399780604998430e-04
8.208208208208208845e+00,1.064921078228469575e+01,1.441101637064607921e+00,-4.895464303108983421e-04,4.875185577279796210e-04
8.308308308308308909e+00,1.079346258014795978e+01,1.441050416447654747e+00,-4.388417347391886342e-04,5.197680116054638651e-04
8.408408408408408974e+00,1.093770956891022017e+01,1.441005561611544250e+00,-3.859555707851398563e-04,5.318515702470427969e-04
8.508508508508509038e+00,1.108195238841210539e+01,1.440966994829973480e+00,-3.327598005062289751e-04,5.292282909055346556e-04
8.608608608608609103e+00,1.122619166724653361e+01,1.440934727609854971e+00,-2.807341855195533186e-04,5.102998261468828659e-04
8.708708708708709167e+00,1.137042801097719114e+01,1.440908336608361706e+00,-2.310842449634690229e-04,4.810349485164195716e-04
8.808808808808809232e+00,1.151466198761065129e+01,1.440887455126000694e+00,-1.846966189863446378e-04,4.430083386909972835e-04
8.908908908908909297e+00,1.165889412092468547e+01,1.440871522636523183e+00,-1.422170457713970999e-04,4.007170724839619535e-04
9.009009009009009361e+00,1.180312488403585469e+01,1.440859947805061436e+00,-1.040611620397041291e-04,3.580131649425821239e-04
9.109109109109109426e+00,1.194735469508701975e+01,1.440852320654089080e+00,-7.041648712103006134e-05,3.131604443275392159e-04
9.209209209209209490e+00,1.209158391852463943e+01,1.440848056892876317e+00,-4.133538895252553862e-05,2.686207575108869299e-04
9.309309309309309555e+00,1.223581286439432603e+01,1.440846627137838842e+00,-1.673036724527800174e-05,2.254871842054500381e-04
9.409409409409409619e+00,1.238004178979649161e+01,1.440847653557126851e+00,3.611766144103780478e-06,1.812956387703316507e-04
9.509509509509509684e+00,1.252427090493656259e+01,1.440850434393563084e+00,1.992540208241743349e-05,1.426936753428263910e-04
9.609609609609609748e+00,1.266850037268373974e+01,1.440854625415643797e+00,3.255353358556587335e-05,1.078457249373070647e-04
9.709709709709709813e+00,1.281273031570326459e+01,1.440859788376602779e+00,4.185355116496805670e-05,7.834952458027593779e-05
9.809809809809809877e+00,1.295696081902782204e+01,1.440865714131890130e+00,4.823254638483916905e-05,5.088202392513997761e-05
9.909909909909909942e+00,1.310119193714767860e+01,1.440872038953083356e+00,5.207033945958988757e-05,2.724877377641453502e-05
1.001001001001001001e+01,1.324542369704723299e+01,1.440878502120819915e+00,5.374993699087541520e-05,7.659372272943990365e-06
1.011011011011011007e+01,1.338965610269229423e+01,1.440884945225573199e+00,5.364845484798544655e-05,-9.285143865096259820e-06
1.021021021021021014e+01,1.353388914011827815e+01,1.440891174668180286e+00,5.210806747125233652e-05,-2.305738432207180656e-05
1.031031031031031020e+01,1.367812278142883464e+01,1.440896947253641036e+00,4.942910613434323423e-05,-3.089850008868062504e-05
1.041041041041041026e+01,1.382235698622924502e+01,1.440902307840455032e+00,4.592237900017747900e-05,-3.671358534850227963e-05
1.051051051051051033e+01,1.396659170713483533e+01,1.440907212361445255e+00,4.184644792456267414e-05,-4.132259417332208393e-05
1.061061061061061039e+01,1.411082689171776927e+01,1.440911656464355373e+00,3.742864511421438933e-05,-4.591139241441039546e-05
1.071071071071071223e+01,1.425506248607858595e+01,1.440915480302431995e+00,3.283428456251654667e-05,-4.703056959795505389e-05
1.081081081081081230e+01,1.439929843447125712e+01,1.440918742972363331e+00,2.822958770603494771e-05,-4.645969290058328142e-05
1.091091091091091236e+01,1.454353468252981152e+01,1.440921462203449188e+00,2.374166238996492542e-05,-4.450022710680263347e-05
1.101101101101101243e+01,1.468777117824891576e+01,1.440923659247592914e+00,1.946867652361080066e-05,-4.122828226759336499e-05
