time,x_c,x_c_dot,gamma,gamma_dot
4.804804804804804874e+00,3.955047207589137276e-02,2.354966538849985523e-04,3.874911111603064986e-04,-1.337306393374940389e-03
4.854854854854854906e+00,3.956268105271852631e-02,2.517070887530927057e-04,3.224892906332336474e-04,-1.258156119019650764e-03
4.904904904904904939e+00,3.957560686066106254e-02,2.641507493441405544e-04,2.616543256487102536e-04,-1.170057069488605580e-03
4.954954954954954971e+00,3.958907924566994890e-02,2.737465076037428973e-04,2.051105738067045639e-04,-1.090808492608201161e-03
5.005005005005005003e+00,3.960294924225553348e-02,2.800630113050930838e-04,1.527299136289413486e-04,-1.003324572794498564e-03
5.055055055055055035e+00,3.961707358209012875e-02,2.837561218724209806e-04,1.045334519434905628e-04,-9.186533837499135345e-04
5.105105105105105068e+00,3.963132298203538018e-02,2.852169765560958912e-04,6.047422037997773924e-05,-8.410854609018185435e-04
5.155155155155155100e+00,3.964558402792532632e-02,2.842231948487760631e-04,2.038352604395640553e-05,-7.591760338624153372e-04
5.205205205205205132e+00,3.965974879344331960e-02,2.815218050869772452e-04,-1.576740363210982169e-05,-6.866726394905263301e-04
5.255255255255255165e+00,3.967372721509451750e-02,2.768046617463738044e-04,-4.819510643816440258e-05,-6.102318338188014724e-04
5.305305305305305197e+00,3.968743477237612199e-02,2.705845981635919377e-04,-7.699472160932184527e-05,-5.379149674826520571e-04
5.355355355355356117e+00,3.970079837243450926e-02,2.631865424134728041e-04,-1.023021729016289789e-04,-4.731399568536942307e-04
5.405405405405406150e+00,3.971375782820282113e-02,2.544318560795269329e-04,-1.243433271982721507e-04,-4.065404101304048918e-04
5.455455455455456182e+00,3.972625724286889953e-02,2.449166298686454384e-04,-1.432230271628814216e-04,-3.490045089086818322e-04
5.505505505505506214e+00,3.973825452636033095e-02,2.344193758846534604e-04,-1.591831091573291416e-04,-2.905435004133656790e-04
5.555555555555556246e+00,3.974971183779597156e-02,2.233251627573614557e-04,-1.723679803846617296e-04,-2.370930308139237476e-04
5.605605605605606279e+00,3.976060037051756119e-02,2.117802540068782022e-04,-1.829610053682855268e-04,-1.886752729984117103e-04
5.655655655655656311e+00,3.977089957478836119e-02,1.997269998398087975e-04,-1.911773057772489287e-04,-1.403018386111438086e-04
5.705705705705706343e+00,3.978059258320308655e-02,1.875403620811156430e-04,-1.971584695141220377e-04,-9.841900514837682249e-05
5.755755755755756375e+00,3.978967095738916715e-02,1.751911783918824262e-04,-2.011080162354859642e-04,-5.928665023101923676e-05
5.805805805805806408e+00,3.979813057678138755e-02,1.628127035244100870e-04,-2.031978405841619411e-04,-2.361189902600839801e-05
5.855855855855856440e+00,3.980597184985518872e-02,1.505856334042303065e-04,-2.035860964175741322e-04,6.426934078842800735e-06
5.905905905905906472e+00,3.981320169083055888e-02,1.383465006782578523e-04,-2.024803912851066913e-04,3.730486137496372774e-05
5.955955955955956505e+00,3.981982768785781446e-02,1.264344015655342456e-04,-1.999988728706714452e-04,6.228116339187531535e-05
6.006006006006006537e+00,3.982586334942510298e-02,1.147883204393599147e-04,-1.963171304740898902e-04,8.473035232136585850e-05
6.056056056056056569e+00,3.983132451631143239e-02,1.034455466708281629e-04,-1.915863915336605465e-04,1.052740065703824035e-04
6.106106106106106601e+00,3.983622843110975337e-02,9.262324095787843046e-05,-1.859198959986846367e-04,1.196833301423187555e-04
6.156156156156156634e+00,3.984059762488972173e-02,8.204160733686394246e-05,-1.795032185183955363e-04,1.363767351372992167e-04
6.206206206206206666e+00,3.984445226991684824e-02,7.207558288092372038e-05,-1.724060582770042642e-04,1.466745497007861500e-04
6.256256256256256698e+00,3.984781739012157459e-02,6.255976872241688009e-05,-1.647773590963982448e-04,1.556869158773878056e-04
6.306306306306306730e+00,3.985071830407093535e-02,5.345887751481644856e-05,-1.567358396663021418e-04,1.650026634767147882e-04
6.356356356356356763e+00,3.985317959281249600e-02,4.498434001740510914e-05,-1.483510353390132808e-04,1.696877466686940675e-04
6.406406406406406795e+00,3.985522882717720816e-02,3.696170129493505442e-05,-1.397467505656583176e-04,1.746409008486384646e-04
6.456456456456456827e+00,3.985689184046128930e-02,2.953928798389985261e-05,-1.309855158304608044e-04,1.762948930892643156e-04
6.506506506506506859e+00,3.985819561592844618e-02,2.269577511491792767e-05,-1.221492409819645254e-04,1.753502854598552776e-04
6.556556556556556892e+00,3.985916804788575823e-02,1.624587732749864849e-05,-1.133385561297962582e-04,1.766389579266128816e-04
6.606606606606606924e+00,3.985983397166642517e-02,1.043970548060941114e-05,-1.045752314889825856e-04,1.736488569875861893e-04
6.656656656656656956e+00,3.986022062706453400e-02,5.072946198103107877e-06,-9.594782272262890994e-05,1.715241078936029532e-04
6.706706706706706989e+00,3.986035274956040847e-02,2.410959932237771891e-07,-8.748884436660297667e-05,1.675874765694237555e-04
6.756756756756757021e+00,3.986025478863899213e-02,-4.030896636201935086e-06,-7.923561822396812189e-05,1.609183825928843959e-04
6.806806806806807053e+00,3.985995228021569498e-02,-8.022363861117692404e-06,-7.126882128395564762e-05,1.584005003314638423e-04
6.856856856856857085e+00,3.985946563580587687e-02,-1.134829512150948929e-05,-6.355468324226136033e-05,1.497037546195748622e-04
6.906906906906907118e+00,3.985881895369711159e-02,-1.436481414895251243e-05,-5.617490609279865242e-05,1.436052284188990753e-04
6.956956956956957150e+00,3.985803245871993167e-02,-1.698229157853361018e-05,-4.913322224345408702e-05,1.373309426722738058e-04
7.007007007007007182e+00,3.985712561896167377e-02,-1.916547472462265978e-05,-4.243745994130474901e-05,1.294844368635402658e-04
7.057057057057057214e+00,3.985611800931158216e-02,-2.107517618313899465e-05,-3.612306674759503341e-05,1.237138578010926759e-04
7.107107107107107247e+00,3.985502592477581374e-02,-2.253573528142228621e-05,-3.016651724135377443e-05,1.149586299745373997e-04
7.157157157157157279e+00,3.985386666908533049e-02,-2.371510487392276738e-05,-2.459674742406338559e-05,1.070261246607108870e-04
7.207207207207207311e+00,3.985265549089816312e-02,-2.464024219004695606e-05,-1.941637037514717953e-05,1.000757354023585770e-04
7.257257257257257343e+00,3.985140582100891310e-02,-2.523339127416433794e-05,-1.460794729027067420e-05,9.156072047479176261e-05
7.307307307307307376e+00,3.985013159591142134e-02,-2.567723630894502235e-05,-1.019395343423462770e-05,8.566660700181955197e-05
7.357357357357357408e+00,3.984884336303819163e-02,-2.579521270993918018e-05,-6.135893642468072528e-06,7.730390427372090044e-05
7.407407407407407440e+00,3.984755256087890024e-02,-2.572420463467184091e-05,-2.444463904967525488e-06,6.949166148833715807e-05
7.457457457457457473e+00,3.984626946212193460e-02,-2.558388764544808629e-05,8.741623253629765446e-07,6.481706148212932380e-05
7.507507507507508393e+00,3.984500074966194905e-02,-2.508730277846155931e-05,3.881661865194431841e-06,5.537624599765148865e-05
7.557557557557558425e+00,3.984375633168560360e-02,-2.461253832541248666e-05,6.532290756763991577e-06,5.046527771971964305e-05
7.607607607607608458e+00,3.984254126200151985e-02,-2.391749833791777070e-05,8.882540930578132287e-06,4.337545065009813420e-05
7.657657657657658490e+00,3.984136218223353898e-02,-2.315175228293744048e-05,1.092567426294674172e-05,3.753773708170934426e-05
7.707707707707708522e+00,3.984022410042727808e-02,-2.233926412150860719e-05,1.267599625210260853e-05,3.315921831151845883e-05
7.757757757757758554e+00,3.983913033862988146e-02,-2.136227756663056155e-05,1.417130177026867591e-05,2.680756828202332276e-05
7.807807807807808587e+00,3.983808536997057032e-02,-2.040221938767131110e-05,1.540070081359828317e-05,2.280321879005702674e-05
7.857857857857858619e+00,3.983709102526854229e-02,-1.933157034411047312e-05,1.640377905601746308e-05,1.750755944912636510e-05
7.907907907907908651e+00,3.983614987920439804e-02,-1.824160232857787039e-05,1.718427387003776944e-05,1.295818885280513243e-05
7.957957957957958683e+00,3.983526375824991694e-02,-1.719841683902079989e-05,1.774979236850812334e-05,1.056568195516363934e-05
8.008008008008008716e+00,3.983443245841046532e-02,-1.603229777141494902e-05,1.814610306845175857e-05,5.670929162817285894e-06
