time,x_c,x_c_dot,gamma,gamma_dot
1.321321321321321385e+01,1.846167767067517218e+01,1.440922697235970995e+00,1.723482970359316087e-07,-1.083900182896996598e-06
1.331331331331331391e+01,1.860591417936160852e+01,1.440922809924234826e+00,2.997013492037243412e-08,-3.152036357086286525e-06
1.341341341341341398e+01,1.875015068807361018e+01,1.440922686569440447e+00,-1.064861021460441941e-07,-7.197075547649924578e-07
1.351351351351351404e+01,1.889438719324201088e+01,1.440922694201165477e+00,-1.981845053657037769e-07,-1.313114224557705875e-06
1.361361361361361411e+01,1.903862369460457415e+01,1.440922663199347253e+00,-2.668296550905147682e-07,-1.338734896915561033e-06
1.371371371371371417e+01,1.918286019177784851e+01,1.440922516089292227e+00,-3.242453306250100032e-07,8.794621574512765535e-07
1.381381381381381424e+01,1.932709668269199099e+01,1.440922549509739747e+00,-3.407032539245012785e-07,-7.465090486260792876e-07
1.391391391391391430e+01,1.947133316861735963e+01,1.440922491711240649e+00,-3.499830746682735739e-07,-5.300427692401084687e-07
1.401401401401401436e+01,1.961556964946131743e+01,1.440922366832934287e+00,-3.527530333435338221e-07,1.072508154539254249e-06
1.411411411411411443e+01,1.975980612419188631e+01,1.440922407451333154e+00,-3.262308895611513593e-07,-7.249830731120768065e-07
1.421421421421421449e+01,1.990404259488099470e+01,1.440922295561013700e+00,-3.088457445051047875e-07,6.973953433615338111e-07
1.431431431431431456e+01,2.004827906075855282e+01,1.440922259217790158e+00,-2.777567777891370561e-07,6.316037957782400214e-07
1.441441441441441462e+01,2.019251552244645964e+01,1.440922279673172213e+00,-2.373387196401035047e-07,-5.205469983714357547e-07
1.451451451451451469e+01,2.033675198173239451e+01,1.440922127663803787e+00,-2.151179405011543771e-07,2.001155514676097238e-06
1.461461461461461475e+01,2.048098843661377444e+01,1.440922278942430079e+00,-1.595643419165266320e-07,-1.663769482700058016e-06
1.471471471471471482e+01,2.062522489066983766e+01,1.440922170048608564e+00,-1.348319726401523532e-07,1.642536036079499558e-07
1.481481481481481488e+01,2.076946134279100065e+01,1.440922102513758185e+00,-1.081955046133751622e-07,1.229378349467970199e-06
1.491491491491491495e+01,2.091369779283689923e+01,1.440922189984536583e+00,-6.762313747296100624e-08,-8.315383539844915726e-07
1.501501501501501679e+01,2.105793424294603966e+01,1.440922113532481452e+00,-4.912722758630106870e-08,5.844930766269847486e-07
1.511511511511511685e+01,2.120217069198004012e+01,1.440922152471068252e+00,-2.171870036496471015e-08,-3.227802030698238683e-07
1.521521521521521692e+01,2.134640714108928350e+01,1.440922150506901867e+00,-2.862227570775248229e-09,-3.234497949971276570e-07
1.531531531531531698e+01,2.149064359045226524e+01,1.440922121334408557e+00,9.097810012913830026e-09,2.883385695655826364e-07
1.541541541541541704e+01,2.163488003971562534e+01,1.440922167371975648e+00,2.583207597072425869e-08,-6.205613535665823805e-07
1.551551551551551711e+01,2.177911649008044392e+01,1.440922093062139586e+00,2.582472264213310845e-08,9.947074600648506844e-07
1.561561561561561717e+01,2.192335294033392401e+01,1.440922142663760175e+00,3.671392070330995323e-08,6.193497099584393266e-08
1.571571571571571724e+01,2.206758939123697871e+01,1.440922186516514047e+00,4.442258471565110267e-08,-7.383627569736828956e-07
1.581581581581581730e+01,2.221182584327928922e+01,1.440922138979400247e+00,3.979745554826319640e-08,3.627877604416658573e-07
1.591591591591591737e+01,2.235606229541840406e+01,1.440922193660677975e+00,4.485411875234810086e-08,-6.537452439572602992e-07
1.601601601601601743e+01,2.250029874866196877e+01,1.440922159258678281e+00,3.861722517000981246e-08,1.735563190362978647e-07
1.611611611611611750e+01,2.264453520216681781e+01,1.440922184932846628e+00,3.809178274403321599e-08,-2.509575278810720195e-07
1.621621621621621756e+01,2.278877165610121125e+01,1.440922229699173496e+00,3.901960230829143209e-08,-1.080144807076218622e-06
1.631631631631631763e+01,2.293300811111749127e+01,1.440922161162626169e+00,2.689780104765863946e-08,4.290006892742867397e-07
1.641641641641641769e+01,2.307724456563757798e+01,1.440922260284132284e+00,3.332939761282992323e-08,-1.549146068014463460e-06
1.651651651651651775e+01,2.322148102130164560e+01,1.440922210175222151e+00,2.313180548138292469e-08,-4.455115893577800637e-07
1.661661661661661782e+01,2.336571747717919223e+01,1.440922171552390996e+00,1.440252739020454197e-08,4.081785434214373800e-07
1.671671671671671788e+01,2.350995393277383272e+01,1.440922225135149670e+00,1.627073370517119907e-08,-6.609807176446659107e-07
1.681681681681681795e+01,2.365419038924020612e+01,1.440922145952009403e+00,3.704013285161240626e-09,1.011723856183973777e-06
1.691691691691691801e+01,2.379842684502849082e+01,1.440922212322182316e+00,7.827371655262193568e-09,-3.425734745904184184e-07
1.701701701701701808e+01,2.394266330112016661e+01,1.440922233715491219e+00,7.397177651623473851e-09,-7.728254568399258642e-07
1.711711711711711814e+01,2.408689975787859439e+01,1.440922135638420754e+00,-5.897621113930049998e-09,1.266509238989825039e-06
1.721721721721721821e+01,2.423113621315626176e+01,1.440922311100583997e+00,1.180655485612616313e-08,-2.370888648344734723e-06
1.731731731731731827e+01,2.437537267001816943e+01,1.440922186373224223e+00,-3.567580810874145745e-09,2.102126144605069654e-07
1.741741741741741833e+01,2.451960912622766031e+01,1.440922173344337587e+00,-6.072627012745363718e-09,4.720205459346292623e-07
1.751751751751751840e+01,2.466384558185242426e+01,1.440922257013284025e+00,2.573956398508264718e-09,-1.273464773892833685e-06
1.761761761761761846e+01,2.480808203828724956e+01,1.440922176842469815e+00,-6.761104219177755930e-09,3.759058651018392654e-07
1.771771771771771853e+01,2.495231849403669599e+01,1.440922209775418628e+00,-3.207939916948025358e-09,-3.204334863908777108e-07
1.781781781781781859e+01,2.509655494987316615e+01,1.440922212271988689e+00,-2.839219346229052584e-09,-3.860686730110290763e-07
1.791791791791791866e+01,2.524079140606771077e+01,1.440922134410817401e+00,-1.127391261552633478e-08,1.214468038164746292e-06
1.801801801801801872e+01,2.538502786114160514e+01,1.440922251602793080e+00,2.192509895156518245e-09,-1.227980085250771733e-06
1.811811811811811879e+01,2.552926431719474110e+01,1.440922175017355977e+00,-5.887589246701123587e-09,3.478016971035862987e-07
1.821821821821821885e+01,2.567350077248299556e+01,1.440922229835708279e+00,7.554005889963259685e-10,-7.993452235476036805e-07
1.831831831831831892e+01,2.581773722814440220e+01,1.440922206150049734e+00,-1.341639419818793092e-09,-3.176623972973145070e-07
1.841841841841841898e+01,2.596197368380796888e+01,1.440922174310800052e+00,-4.348742055736948620e-09,3.344636964795404558e-07
1.851851851851851904e+01,2.610621013905937104e+01,1.440922212694053295e+00,4.648267338961743840e-10,-4.677956642447639750e-07
1.861861861861861911e+01,2.625044659478017905e+01,1.440922158969744071e+00,-5.038259613234143899e-09,6.407944407067857004e-07
1.871871871871871917e+01,2.639468304977800983e+01,1.440922235831140874e+00,3.992987381254598270e-09,-9.565394923198544354e-07
1.881881881881881924e+01,2.653891950518427834e+01,1.440922234324766738e+00,4.223961249731820959e-09,-9.280699443948862110e-07
1.891891891891891930e+01,2.668315596089320962e+01,1.440922175100720848e+00,-2.043707231547286452e-09,2.979702447032291982e-07
1.901901901901901937e+01,2.682739241613247572e+01,1.440922202436532906e+00,1.296116939482301863e-09,-2.695980272664351352e-07
1.911911911911911943e+01,2.697162887156958533e+01,1.440922193089212211e+00,4.856227352612824782e-10,-7.595182329089762085e-08
1.921921921921921950e+01,2.711586532713879905e+01,1.440922159831651506e+00,-3.046412027750771604e-09,6.139711185128223505e-07
1.931931931931931956e+01,2.726010178216865754e+01,1.440922227784705134e+00,4.672641622273202634e-09,-7.938603776152585614e-07
1.941941941941941963e+01,2.740433823786905165e+01,1.440922172586371008e+00,-1.400157147280800666e-09,3.517099584675833336e-07
1.951951951951951969e+01,2.754857469288124605e+01,1.440922246744951396e+00,6.930817981959001459e-09,-1.184212129072377147e-06
1.961961961961961975e+01,2.769281114845480829e+01,1.440922218329600879e+00,3.778390802674349020e-09,-5.935326196143691624e-07
