time,x_c,x_c_dot,gamma,gamma_dot
3.453453453453453559e+00,4.508033671392198016e+00,1.298624503644377481e-01,-1.079985465341926965e+00,9.511995728097741853e-01
3.503503503503503591e+00,4.512858736009216720e+00,6.330497578803626069e-02,-1.031108359735444902e+00,1.001054317811358452e+00
3.553553553553553623e+00,4.514405159478026341e+00,-1.032357655270377261e-03,-9.797670378803042812e-01,1.047452337854582138e+00
3.603603603603603656e+00,4.512791753902932079e+00,-6.294225614835707860e-02,-9.261728332570916544e-01,1.091830752626537393e+00
3.653653653653653688e+00,4.508149737874849627e+00,-1.220228487557127595e-01,-8.705149877963549443e-01,1.130309126594734925e+00
3.703703703703703720e+00,4.500625934455306343e+00,-1.780687956695642116e-01,-8.130480799440521489e-01,1.164506701511243136e+00
3.753753753753754197e+00,4.490379962160374383e+00,-2.307430800599348797e-01,-7.540198535604784036e-01,1.192333212735037229e+00
3.803803803803804229e+00,4.477585477802351832e+00,-2.798138730692574794e-01,-6.937175475780739120e-01,1.214122228660424518e+00
3.853853853853854261e+00,4.462428387577839217e+00,-3.250370327586727948e-01,-6.324417567937767881e-01,1.229381167972721123e+00
3.903903903903904293e+00,4.445107124447412517e+00,-3.663910418039167949e-01,-5.705395633686947132e-01,1.242147402116300814e+00
3.953953953953954326e+00,4.425826413169508200e+00,-4.033744736655198171e-01,-5.082934713073714583e-01,1.244605603484636669e+00
4.004004004004004358e+00,4.404801888239427754e+00,-4.359903405978688973e-01,-4.460679459832113114e-01,1.239865199348903602e+00
4.054054054054054390e+00,4.382254495267597250e+00,-4.642456902848741129e-01,-3.842233302010670259e-01,1.230014215289275903e+00
4.104104104104104422e+00,4.358407275106885415e+00,-4.879853785910219233e-01,-3.230917239741847302e-01,1.212627618669587459e+00
4.154154154154154455e+00,4.333484330970560627e+00,-5.071103662138745083e-01,-2.630030835524257982e-01,1.185696205083867749e+00
4.204204204204204487e+00,4.307710758057525346e+00,-5.220079373624011421e-01,-2.043283472852094884e-01,1.156573257004804178e+00
4.254254254254254519e+00,4.281304457629440563e+00,-5.325103409761243745e-01,-1.473507129242724867e-01,1.119976076776033169e+00
4.304304304304304551e+00,4.254478691601993212e+00,-5.387220794708258431e-01,-9.236160198083616379e-02,1.075649070012811181e+00
4.354354354354354584e+00,4.227439931219906910e+00,-5.409955921051434746e-01,-3.965176934626357674e-02,1.027781007114833445e+00
4.404404404404404616e+00,4.200383826613850680e+00,-5.394906875468856722e-01,1.054055573803396560e-02,9.759560784145215884e-01
4.454454454454454648e+00,4.173495102548579361e+00,-5.344017738277671015e-01,5.800521216890629217e-02,9.200156782870485550e-01
4.504504504504504681e+00,4.146946678392268382e+00,-5.259899473334298525e-01,1.025575195537761636e-01,8.608228563290359903e-01
4.554554554554554713e+00,4.120898229055810269e+00,-5.144560542038774109e-01,1.440527146718737772e-01,7.977261231665599972e-01
4.604604604604604745e+00,4.095496445523011175e+00,-5.000763175373583724e-01,1.823701445104952690e-01,7.314728760214012082e-01
4.654654654654654777e+00,4.070875417349630432e+00,-4.833101012036961630e-01,2.173991903133072889e-01,6.665787822574374966e-01
4.704704704704704810e+00,4.047153742863510040e+00,-4.642796466582073123e-01,2.490978118863410862e-01,6.005096712946199622e-01
4.754754754754754842e+00,4.024437013502011773e+00,-4.431980873760448802e-01,2.774420450561909113e-01,5.326566660049255608e-01
4.804804804804804874e+00,4.002818294515647857e+00,-4.203986750943978778e-01,3.024194871763639103e-01,4.650504204968726740e-01
4.854854854854854906e+00,3.982377731577692703e+00,-3.961952452464411745e-01,3.240433232157651222e-01,3.994666734130623564e-01
4.904904904904904939e+00,3.963181939916619712e+00,-3.707004726754212776e-01,3.423728619992452704e-01,3.335430011462948707e-01
4.954954954954954971e+00,3.945286881290008374e+00,-3.442394753186316381e-01,3.574603918010421100e-01,2.696234161659900597e-01
5.005005005005005003e+00,3.928736436195067405e+00,-3.170122703558564403e-01,3.693904781225414991e-01,2.075602822530297487e-01
5.055055055055055035e+00,3.913563553060767752e+00,-2.892025343121102932e-01,3.782645924350350741e-01,1.470326297258309767e-01
5.105105105105105068e+00,3.899791364426100415e+00,-2.610774851091601789e-01,3.841862763343013576e-01,8.971176979308356780e-02
5.155155155155155100e+00,3.887432425401853742e+00,-2.327712291975242709e-01,3.872869310609943216e-01,3.457750191156735986e-02
5.205205205205205132e+00,3.876490416634010394e+00,-2.044874741335105661e-01,3.876982522085419269e-01,-1.770139515052412960e-02
5.255255255255255165e+00,3.866960022611959147e+00,-1.763947782135406595e-01,3.855640541437335700e-01,-6.703333319754252451e-02
5.305305305305305197e+00,3.858827540377358645e+00,-1.486467395084580811e-01,3.810362659025871013e-01,-1.134671569795001750e-01
5.355355355355356117e+00,3.852071554743066173e+00,-1.214141494768427726e-01,3.742695180195204085e-01,-1.564949296031312997e-01
5.405405405405406150e+00,3.846663032801633353e+00,-9.481887951880911547e-02,3.654283931759639281e-01,-1.964795199348235433e-01
5.455455455455456182e+00,3.842566354529973083e+00,-6.902582123079481491e-02,3.546746236706449507e-01,-2.326644849917254843e-01
5.505505505505506214e+00,3.839738946100873296e+00,-4.409542068507081580e-02,3.421846589965727436e-01,-2.663463206993608723e-01
5.555555555555556246e+00,3.838133248526737429e+00,-2.023390327083873785e-02,3.281172731708009160e-01,-2.954863986281796584e-01
5.605605605605606279e+00,3.837695314535381375e+00,2.537483717155728565e-03,3.126539602974536258e-01,-3.218093973966036914e-01
5.655655655655656311e+00,3.838366944205452658e+00,2.410764729084561436e-02,2.959636847012642735e-01,-3.448948270058906362e-01
5.705705705705706343e+00,3.840085753516490730e+00,4.435763338742845091e-02,2.782124074018606508e-01,-3.639419999292907715e-01
5.755755755755756375e+00,3.842784962675172000e+00,6.329802974654923087e-02,2.595786524826535491e-01,-3.806756301490321626e-01
5.805805805805806408e+00,3.846395603379640704e+00,8.078132035195963179e-02,2.402180449333010948e-01,-3.932390462297365996e-01
5.855855855855856440e+00,3.850845450430119055e+00,9.679360371696467402e-02,2.202974997630115228e-01,-4.023779555736394231e-01
5.905905905905906472e+00,3.856060223095799433e+00,1.113473687098914533e-01,1.999813089962446666e-01,-4.091538590850662405e-01
5.955955955955956505e+00,3.861964762735394352e+00,1.243741509681167701e-01,1.794179505756779425e-01,-4.126961081656245200e-01
6.006006006006006537e+00,3.868482863683273543e+00,1.358584536757539152e-01,1.587550742053898123e-01,-4.130254777592077264e-01
6.056056056056056569e+00,3.875538021279055556e+00,1.458052980384256792e-01,1.381349272959591368e-01,-4.103723011587036007e-01
6.106106106106106601e+00,3.883053930987535374e+00,1.542490264584181203e-01,1.176946921428331239e-01,-4.053656295903809714e-01
6.156156156156156634e+00,3.890955140257675193e+00,1.612294481145984670e-01,9.756320675170632173e-02,-3.985447589943838520e-01
6.206206206206206666e+00,3.899167839213320885e+00,1.667362705650612675e-01,7.785429709648263030e-02,-3.892189231013792883e-01
6.256256256256256698e+00,3.907619925786864457e+00,1.707814023190042663e-01,5.867457463626558900e-02,-3.769858057397408313e-01
6.306306306306306730e+00,3.916241020168432119e+00,1.734746280444644240e-01,4.013155380334013089e-02,-3.633129796083265917e-01
6.356356356356356763e+00,3.924963733967926860e+00,1.748590342100468653e-01,2.231500090222957033e-02,-3.481363233600976992e-01
