time,x_c,x_c_dot,gamma,gamma_dot
6.276276276276275823e+00,5.835471605525438754e+00,1.000011934877026887e+00,2.219287987264653727e-05,-1.211122813375141460e-04
6.306306306306305842e+00,5.865502000921540393e+00,1.000012475863718997e+00,1.867708900680447760e-05,-1.151409533810244753e-04
6.336336336336335862e+00,5.895532409558170706e+00,1.000012788719312651e+00,1.535924885582953508e-05,-1.073180603101747465e-04
6.366366366366365881e+00,5.925562826569362507e+00,1.000012955714203677e+00,1.225647483121882435e-05,-9.916996675887117078e-05
6.396396396396395900e+00,5.955593247840882398e+00,1.000013015307847697e+00,9.375773274307844295e-06,-9.131081603104952791e-05
6.426426426426426808e+00,5.985623670035179700e+00,1.000012958435401611e+00,6.713579342948752502e-06,-8.336717060621158862e-05
6.456456456456456827e+00,6.015654089124914172e+00,1.000012894216712356e+00,4.286206550111276389e-06,-7.741956635479334335e-05
6.486486486486486847e+00,6.045684503685224698e+00,1.000012674144322933e+00,2.061463865657498925e-06,-7.020233364329559812e-05
6.516516516516516866e+00,6.075714910675758418e+00,1.000012370415697571e+00,4.614020570087266492e-08,-6.303465251923808486e-05
6.546546546546546885e+00,6.105745308122852322e+00,1.000011969212465379e+00,-1.769787778184243543e-06,-5.545434780893897253e-05
6.576576576576576905e+00,6.135775693145974152e+00,1.000011593471200166e+00,-3.372328742212288227e-06,-4.984338608046860389e-05
6.606606606606606924e+00,6.165806065089970645e+00,1.000011144762749327e+00,-4.788668981377800856e-06,-4.399436557440129623e-05
6.636636636636636943e+00,6.195836422570732971e+00,1.000010637479173958e+00,-6.026033536096938776e-06,-3.804866112772087305e-05
6.666666666666666963e+00,6.225866764593362745e+00,1.000010069713614502e+00,-7.095108287465067824e-06,-3.181654264044646080e-05
6.696696696696696982e+00,6.255897089542282963e+00,1.000009536191975190e+00,-7.989299776173113980e-06,-2.712199321722471272e-05
6.726726726726727001e+00,6.285927397371050773e+00,1.000008977219374984e+00,-8.730430619869536588e-06,-2.259136168160679454e-05
6.756756756756757021e+00,6.315957687708186441e+00,1.000008392206198859e+00,-9.329662526250708646e-06,-1.808624119710868194e-05
6.786786786786787040e+00,6.345987960297488684e+00,1.000007787661252090e+00,-9.796887486860357503e-06,-1.362399573777710150e-05
